# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    1.564048096    0.092369633    0.092369629    0.092369631
    1.604126253    0.097145375    0.097145370    0.097145372
    1.644204409    0.102226077    0.102226073    0.102226075
    1.684282565    0.107644352    0.107644347    0.107644350
    1.724360721    0.113437438    0.113437434    0.113437436
    1.764438878    0.119648060    0.119648056    0.119648058
    1.804517034    0.126325479    0.126325474    0.126325476
    1.844595190    0.133526796    0.133526791    0.133526794
    1.884673347    0.141318583    0.141318578    0.141318580
    1.924751503    0.149778929    0.149778923    0.149778926
    1.964829659    0.159000046    0.159000041    0.159000043
    2.004907816    0.169091617    0.169091611    0.169091614
    2.044985972    0.180185127    0.180185121    0.180185124
    2.085064128    0.192439562    0.192439556    0.192439559
    2.125142285    0.206048978    0.206048972    0.206048974
    2.165220441    0.221252704    0.221252698    0.221252701
    2.205298597    0.238349321    0.238349315    0.238349317
    2.245376754    0.257716112    0.257716106    0.257716108
    2.285454910    0.279836674    0.279836668    0.279836670
    2.325533066    0.305340907    0.305340901    0.305340903
    2.365611222    0.335064309    0.335064303    0.335064305
    2.405689379    0.370138176    0.370138170    0.370138172
    2.445767535    0.412130806    0.412130799    0.412130801
    2.485845691    0.463275586    0.463275580    0.463275581
    2.525923848    0.526852083    0.526852076    0.526852078
    2.566002004    0.607844805    0.607844798    0.607844799
    2.606080160    0.714115087    0.714115079    0.714115079
    2.646158317    0.858499253    0.858499245    0.858499244
    2.686236473    1.062302648    1.062302641    1.062302638
    2.726314629    1.358973501    1.358973494    1.358973488
    2.766392786    1.785535096    1.785535089    1.785535079
    2.806470942    2.326286664    2.326286657    2.326286645
    2.846549098    2.891150081    2.891150073    2.891150060
    2.886627255    3.511599317    3.511599309    3.511599294
    2.926705411    4.101207587    4.101207578    4.101207567
    2.966783567    4.303704622    4.303704613    4.303704610
    3.006861723    4.315442958    4.315442947    4.315442942
    3.046939880    4.636797943    4.636797933    4.636797919
    3.087018036    5.220032395    5.220032385    5.220032367
    3.127096192    5.602720670    5.602720659    5.602720648
    3.167174349    5.659882399    5.659882390    5.659882386
    3.207252505    5.643034260    5.643034251    5.643034248
    3.247330661    5.797844859    5.797844851    5.797844843
    3.287408818    5.896204981    5.896204973    5.896204965
    3.327486974    5.769120162    5.769120154    5.769120151
    3.367565130    5.571697559    5.571697550    5.571697555
    3.407643287    5.429779220    5.429779211    5.429779217
    3.447721443    5.383763263    5.383763252    5.383763250
    3.487799599    5.337067317    5.337067307    5.337067297
    3.527877756    5.173684934    5.173684924    5.173684918
    3.567955912    4.857529072    4.857529062    4.857529063
    3.608034068    4.598926801    4.598926791    4.598926794
    3.648112224    4.525334509    4.525334499    4.525334499
    3.688190381    4.693355059    4.693355049    4.693355044
    3.728268537    5.068149326    5.068149316    5.068149310
    3.768346693    5.316676600    5.316676589    5.316676588
    3.808424850    5.260817967    5.260817957    5.260817959
    3.848503006    5.136152957    5.136152947    5.136152947
    3.888581162    5.224360160    5.224360151    5.224360145
    3.928659319    5.588984210    5.588984201    5.588984191
    3.968737475    5.956345415    5.956345405    5.956345397
    4.008815631    6.137173180    6.137173169    6.137173163
    4.048893788    6.253359305    6.253359294    6.253359292
    4.088971944    6.405678753    6.405678741    6.405678747
    4.129050100    6.676813187    6.676813175    6.676813185
    4.169128257    7.122041199    7.122041188    7.122041197
    4.209206413    7.628182264    7.628182253    7.628182250
    4.249284569    7.847222990    7.847222978    7.847222956
    4.289362725    7.716864726    7.716864713    7.716864692
    4.329440882    7.333456965    7.333456951    7.333456947
    4.369519038    6.851276253    6.851276239    6.851276239
    4.409597194    6.465233192    6.465233178    6.465233178
    4.449675351    6.052225210    6.052225196    6.052225197
    4.489753507    5.638617422    5.638617408    5.638617411
    4.529831663    5.274095782    5.274095769    5.274095780
    4.569909820    5.100382986    5.100382973    5.100382988
    4.609987976    5.378193865    5.378193852    5.378193867
    4.650066132    6.006680033    6.006680020    6.006680033
    4.690144289    6.529882664    6.529882652    6.529882658
    4.730222445    6.594278137    6.594278124    6.594278117
    4.770300601    6.342604686    6.342604673    6.342604660
    4.810378758    6.134758371    6.134758358    6.134758344
    4.850456914    6.112750698    6.112750685    6.112750675
    4.890535070    6.335480315    6.335480302    6.335480295
    4.930613226    6.685911170    6.685911158    6.685911152
    4.970691383    6.924975368    6.924975357    6.924975355
    5.010769539    6.992816075    6.992816063    6.992816063
    5.050847695    6.602695915    6.602695902    6.602695902
    5.090925852    5.691040218    5.691040205    5.691040208
    5.131004008    4.803407666    4.803407652    4.803407656
    5.171082164    4.264663746    4.264663731    4.264663733
    5.211160321    4.024099121    4.024099106    4.024099106
    5.251238477    3.881747466    3.881747450    3.881747451
    5.291316633    3.742618550    3.742618535    3.742618537
    5.331394790    3.643787377    3.643787362    3.643787365
    5.371472946    3.593239604    3.593239589    3.593239594
    5.411551102    3.594724318    3.594724302    3.594724308
    5.451629259    3.624837301    3.624837285    3.624837287
    5.491707415    3.713772018    3.713772002    3.713772000
    5.531785571    3.871992896    3.871992880    3.871992876
    5.571863727    4.020159921    4.020159905    4.020159903
    5.611941884    4.095626117    4.095626101    4.095626105
    5.652020040    4.149790751    4.149790735    4.149790744
    5.692098196    4.143961140    4.143961124    4.143961134
    5.732176353    3.980655788    3.980655772    3.980655779
    5.772254509    3.691977693    3.691977676    3.691977681
    5.812332665    3.445457221    3.445457204    3.445457209
    5.852410822    3.405917283    3.405917266    3.405917270
    5.892488978    3.605437564    3.605437548    3.605437549
    5.932567134    3.942954808    3.942954792    3.942954790
    5.972645291    4.175654768    4.175654752    4.175654750
    6.012723447    4.171087846    4.171087830    4.171087832
    6.052801603    4.033446530    4.033446514    4.033446520
    6.092879760    3.772036048    3.772036033    3.772036043
    6.132957916    3.352187186    3.352187170    3.352187182
    6.173036072    2.986410129    2.986410113    2.986410125
    6.213114228    2.803977287    2.803977271    2.803977282
    6.253192385    2.754536182    2.754536166    2.754536175
    6.293270541    2.733871768    2.733871751    2.733871758
    6.333348697    2.730726224    2.730726207    2.730726211
    6.373426854    2.718954016    2.718953998    2.718954002
    6.413505010    2.579705786    2.579705767    2.579705770
    6.453583166    2.379754039    2.379754019    2.379754021
    6.493661323    2.307495871    2.307495851    2.307495852
    6.533739479    2.402540666    2.402540645    2.402540646
    6.573817635    2.567278552    2.567278532    2.567278534
    6.613895792    2.658451828    2.658451807    2.658451813
    6.653973948    2.716897245    2.716897224    2.716897231
    6.694052104    2.820190162    2.820190142    2.820190149
    6.734130261    2.832726551    2.832726531    2.832726541
    6.774208417    2.666206357    2.666206337    2.666206349
    6.814286573    2.391420392    2.391420371    2.391420383
    6.854364729    2.132317598    2.132317578    2.132317589
    6.894442886    1.954405728    1.954405708    1.954405718
    6.934521042    1.867696747    1.867696726    1.867696737
    6.974599198    1.868083703    1.868083683    1.868083692
    7.014677355    1.978165562    1.978165542    1.978165550
    7.054755511    2.252193263    2.252193243    2.252193250
    7.094833667    2.662242326    2.662242305    2.662242312
    7.134911824    3.039686337    3.039686315    3.039686323
    7.174989980    3.151314100    3.151314079    3.151314087
    7.215068136    2.890821153    2.890821133    2.890821140
    7.255146293    2.490570419    2.490570398    2.490570405
    7.295224449    2.197065032    2.197065010    2.197065018
    7.335302605    2.034879785    2.034879763    2.034879771
    7.375380762    1.924758347    1.924758325    1.924758334
    7.415458918    1.852610551    1.852610529    1.852610538
    7.455537074    1.830918126    1.830918104    1.830918113
    7.495615230    1.800726099    1.800726077    1.800726087
    7.535693387    1.748099470    1.748099448    1.748099458
    7.575771543    1.746636494    1.746636471    1.746636481
    7.615849699    1.799845117    1.799845094    1.799845103
    7.655927856    1.855669767    1.855669744    1.855669753
    7.696006012    1.855700330    1.855700307    1.855700317
    7.736084168    1.809938508    1.809938485    1.809938496
    7.776162325    1.803018561    1.803018537    1.803018548
    7.816240481    1.830466568    1.830466544    1.830466555
    7.856318637    1.837053051    1.837053027    1.837053037
    7.896396794    1.884441621    1.884441596    1.884441607
    7.936474950    2.055178881    2.055178857    2.055178867
    7.976553106    2.306733192    2.306733167    2.306733178
    8.016631263    2.443005248    2.443005223    2.443005235
    8.056709419    2.384925149    2.384925124    2.384925135
    8.096787575    2.235718671    2.235718646    2.235718656
    8.136865731    2.044370635    2.044370611    2.044370620
    8.176943888    1.857542424    1.857542399    1.857542409
    8.217022044    1.778454693    1.778454668    1.778454678
    8.257100200    1.852766370    1.852766345    1.852766354
    8.297178357    2.057259762    2.057259736    2.057259745
    8.337256513    2.327607635    2.327607609    2.327607617
    8.377334669    2.524571518    2.524571491    2.524571502
    8.417412826    2.574232561    2.574232535    2.574232550
    8.457490982    2.478772892    2.478772866    2.478772883
    8.497569138    2.286054886    2.286054860    2.286054876
    8.537647295    2.104645465    2.104645439    2.104645454
    8.577725451    1.977488605    1.977488578    1.977488592
    8.617803607    1.891160954    1.891160927    1.891160939
    8.657881764    1.862712441    1.862712414    1.862712425
    8.697959920    1.886888550    1.886888522    1.886888534
    8.738038076    1.915524306    1.915524278    1.915524292
    8.778116232    1.905898772    1.905898745    1.905898758
    8.818194389    1.923124946    1.923124918    1.923124931
    8.858272545    2.028838936    2.028838909    2.028838921
    8.898350701    2.172927490    2.172927462    2.172927474
    8.938428858    2.281638204    2.281638176    2.281638188
    8.978507014    2.358592426    2.358592397    2.358592411
    9.018585170    2.415752030    2.415752001    2.415752015
    9.058663327    2.389265898    2.389265869    2.389265883
    9.098741483    2.296539557    2.296539528    2.296539541
    9.138819639    2.246022380    2.246022350    2.246022363
    9.178897796    2.244116182    2.244116153    2.244116165
    9.218975952    2.205986428    2.205986398    2.205986412
    9.259054108    2.109681122    2.109681092    2.109681107
    9.299132265    2.000179817    2.000179786    2.000179802
    9.339210421    1.937670995    1.937670965    1.937670981
    9.379288577    1.958643592    1.958643562    1.958643578
    9.419366733    2.043370773    2.043370743    2.043370758
    9.459444890    2.125480395    2.125480365    2.125480380
    9.499523046    2.156898724    2.156898694    2.156898709
    9.539601202    2.101807905    2.101807875    2.101807890
    9.579679359    1.972242162    1.972242132    1.972242147
    9.619757515    1.823628701    1.823628671    1.823628686
    9.659835671    1.740618731    1.740618700    1.740618715
    9.699913828    1.746289476    1.746289446    1.746289460
    9.739991984    1.787541931    1.787541900    1.787541914
    9.780070140    1.817194004    1.817193974    1.817193987
    9.820148297    1.824630957    1.824630926    1.824630939
    9.860226453    1.817565481    1.817565450    1.817565464
    9.900304609    1.821642433    1.821642402    1.821642417
    9.940382766    1.889658233    1.889658202    1.889658217
    9.980460922    2.039100477    2.039100446    2.039100460
   10.020539078    2.201692638    2.201692607    2.201692621
   10.060617234    2.321259453    2.321259422    2.321259436
   10.100695391    2.369485002    2.369484970    2.369484984
   10.140773547    2.372495758    2.372495727    2.372495741
   10.180851703    2.396942018    2.396941986    2.396942001
   10.220929860    2.414848171    2.414848139    2.414848154
   10.261008016    2.381137032    2.381136999    2.381137015
   10.301086172    2.301378257    2.301378224    2.301378240
   10.341164329    2.166167717    2.166167684    2.166167699
   10.381242485    1.990768244    1.990768211    1.990768225
   10.421320641    1.879754570    1.879754537    1.879754551
   10.461398798    1.859185795    1.859185761    1.859185775
   10.501476954    1.872294781    1.872294747    1.872294762
   10.541555110    1.888707035    1.888707001    1.888707018
   10.581633267    1.905539431    1.905539396    1.905539414
   10.621711423    1.926513680    1.926513644    1.926513663
   10.661789579    1.979438648    1.979438613    1.979438631
   10.701867735    2.067183234    2.067183199    2.067183217
   10.741945892    2.144907810    2.144907775    2.144907792
   10.782024048    2.196540983    2.196540948    2.196540964
   10.822102204    2.221572394    2.221572358    2.221572374
   10.862180361    2.199160270    2.199160235    2.199160252
   10.902258517    2.137274743    2.137274707    2.137274724
   10.942336673    2.103665190    2.103665154    2.103665171
   10.982414830    2.139864298    2.139864261    2.139864278
   11.022492986    2.189307144    2.189307107    2.189307124
   11.062571142    2.168445854    2.168445817    2.168445834
   11.102649299    2.087045072    2.087045035    2.087045052
   11.142727455    2.034392839    2.034392801    2.034392818
   11.182805611    2.047149205    2.047149167    2.047149184
   11.222883768    2.028783022    2.028782984    2.028783001
   11.262961924    1.935135148    1.935135110    1.935135128
   11.303040080    1.847581470    1.847581432    1.847581450
   11.343118236    1.821435836    1.821435797    1.821435816
   11.383196393    1.822909199    1.822909160    1.822909179
   11.423274549    1.822427562    1.822427523    1.822427542
   11.463352705    1.850461932    1.850461893    1.850461913
   11.503430862    1.930210026    1.930209986    1.930210006
   11.543509018    1.998258491    1.998258451    1.998258471
   11.583587174    1.983134771    1.983134731    1.983134752
   11.623665331    1.937938272    1.937938232    1.937938252
   11.663743487    1.923206255    1.923206215    1.923206235
   11.703821643    1.930846432    1.930846392    1.930846412
   11.743899800    1.913324567    1.913324527    1.913324546
   11.783977956    1.866860130    1.866860089    1.866860108
   11.824056112    1.840136190    1.840136149    1.840136167
   11.864134269    1.837538015    1.837537974    1.837537993
   11.904212425    1.803759940    1.803759899    1.803759918
   11.944290581    1.744264307    1.744264266    1.744264287
   11.984368737    1.733075313    1.733075271    1.733075292
   12.024446894    1.806770138    1.806770096    1.806770115
   12.064525050    1.918432247    1.918432205    1.918432225
   12.104603206    2.015728354    2.015728312    2.015728331
   12.144681363    2.099519375    2.099519332    2.099519351
   12.184759519    2.156347996    2.156347953    2.156347972
   12.224837675    2.151719634    2.151719592    2.151719612
   12.264915832    2.149231686    2.149231643    2.149231664
   12.304993988    2.172001086    2.172001043    2.172001064
   12.345072144    2.181909800    2.181909756    2.181909778
   12.385150301    2.184414052    2.184414008    2.184414029
   12.425228457    2.233192046    2.233192001    2.233192022
   12.465306613    2.293594996    2.293594951    2.293594972
   12.505384770    2.306740043    2.306739999    2.306740019
   12.545462926    2.300242944    2.300242900    2.300242921
   12.585541082    2.297561339    2.297561294    2.297561316
   12.625619238    2.260142533    2.260142488    2.260142512
   12.665697395    2.199979445    2.199979400    2.199979425
   12.705775551    2.136401235    2.136401189    2.136401214
   12.745853707    2.073455997    2.073455952    2.073455976
   12.785931864    2.020432558    2.020432513    2.020432536
   12.826010020    2.003074139    2.003074093    2.003074116
   12.866088176    2.015087295    2.015087248    2.015087271
   12.906166333    2.036149094    2.036149048    2.036149069
   12.946244489    2.075177971    2.075177924    2.075177946
   12.986322645    2.138341446    2.138341399    2.138341421
   13.026400802    2.206489338    2.206489291    2.206489314
   13.066478958    2.236338216    2.236338168    2.236338190
   13.106557114    2.225543935    2.225543887    2.225543909
   13.146635271    2.229528341    2.229528293    2.229528314
   13.186713427    2.250569792    2.250569744    2.250569765
   13.226791583    2.298173311    2.298173263    2.298173284
   13.266869739    2.402044277    2.402044228    2.402044249
   13.306947896    2.526215382    2.526215333    2.526215354
   13.347026052    2.614290552    2.614290503    2.614290525
   13.387104208    2.656033996    2.656033947    2.656033971
   13.427182365    2.669125800    2.669125750    2.669125775
   13.467260521    2.681393269    2.681393219    2.681393244
   13.507338677    2.686050874    2.686050824    2.686050848
   13.547416834    2.688991058    2.688991008    2.688991032
   13.587494990    2.686134662    2.686134612    2.686134636
   13.627573146    2.648533023    2.648532972    2.648532997
   13.667651303    2.604799399    2.604799348    2.604799374
   13.707729459    2.607497394    2.607497343    2.607497369
   13.747807615    2.659110212    2.659110160    2.659110186
   13.787885772    2.683434676    2.683434624    2.683434650
   13.827963928    2.655988968    2.655988917    2.655988943
   13.868042084    2.587730718    2.587730666    2.587730692
   13.908120240    2.514590266    2.514590213    2.514590240
   13.948198397    2.468377304    2.468377251    2.468377277
   13.988276553    2.435570891    2.435570838    2.435570865
   14.028354709    2.414394261    2.414394207    2.414394234
   14.068432866    2.413198010    2.413197956    2.413197983
   14.108511022    2.401992148    2.401992094    2.401992121
   14.148589178    2.356779352    2.356779298    2.356779325
   14.188667335    2.329836513    2.329836459    2.329836484
   14.228745491    2.370309157    2.370309102    2.370309126
   14.268823647    2.474985409    2.474985354    2.474985378
   14.308901804    2.578626203    2.578626148    2.578626172
   14.348979960    2.586102861    2.586102805    2.586102832
   14.389058116    2.492852823    2.492852767    2.492852796
   14.429136273    2.361870672    2.361870616    2.361870646
   14.469214429    2.253177304    2.253177248    2.253177277
   14.509292585    2.223578080    2.223578023    2.223578051
   14.549370741    2.274600681    2.274600625    2.274600653
   14.589448898    2.304180385    2.304180328    2.304180357
   14.629527054    2.240976270    2.240976213    2.240976243
   14.669605210    2.171683899    2.171683842    2.171683872
   14.709683367    2.142583346    2.142583289    2.142583320
   14.749761523    2.108600935    2.108600877    2.108600907
   14.789839679    2.082527331    2.082527273    2.082527303
   14.829917836    2.089718723    2.089718665    2.089718694
   14.869995992    2.126202054    2.126201996    2.126202024
   14.910074148    2.186714112    2.186714053    2.186714081
   14.950152305    2.239241881    2.239241822    2.239241850
   14.990230461    2.290321378    2.290321318    2.290321347
   15.030308617    2.343055629    2.343055569    2.343055598
   15.070386774    2.323844005    2.323843945    2.323843975
   15.110464930    2.225712983    2.225712922    2.225712953
   15.150543086    2.148082614    2.148082553    2.148082583
   15.190621242    2.122634741    2.122634680    2.122634709
   15.230699399    2.111296048    2.111295987    2.111296017
   15.270777555    2.068142638    2.068142576    2.068142606
   15.310855711    2.018186787    2.018186725    2.018186755
   15.350933868    2.010543237    2.010543175    2.010543205
   15.391012024    2.028900336    2.028900273    2.028900304
   15.431090180    2.032273105    2.032273042    2.032273074
   15.471168337    2.012584623    2.012584560    2.012584592
   15.511246493    1.955973900    1.955973836    1.955973869
   15.551324649    1.843712113    1.843712049    1.843712083
   15.591402806    1.735617571    1.735617507    1.735617540
   15.631480962    1.705202263    1.705202199    1.705202232
   15.671559118    1.739127365    1.739127300    1.739127332
   15.711637275    1.778143552    1.778143486    1.778143519
   15.751715431    1.806077567    1.806077502    1.806077534
   15.791793587    1.838939671    1.838939605    1.838939636
   15.831871743    1.886382668    1.886382602    1.886382632
   15.871949900    1.956110747    1.956110681    1.956110711
   15.912028056    2.013246339    2.013246272    2.013246304
   15.952106212    2.041817897    2.041817830    2.041817863
   15.992184369    2.027716981    2.027716913    2.027716947
   16.032262525    1.965941569    1.965941501    1.965941536
   16.072340681    1.900733847    1.900733779    1.900733813
   16.112418838    1.856040854    1.856040785    1.856040819
   16.152496994    1.850220841    1.850220772    1.850220805
   16.192575150    1.869395721    1.869395651    1.869395685
   16.232653307    1.853428136    1.853428066    1.853428102
   16.272731463    1.782468271    1.782468201    1.782468237
   16.312809619    1.703101984    1.703101914    1.703101950
   16.352887776    1.654714827    1.654714756    1.654714792
   16.392965932    1.629096165    1.629096094    1.629096130
   16.433044088    1.588911239    1.588911168    1.588911204
   16.473122244    1.539233953    1.539233882    1.539233919
   16.513200401    1.512985240    1.512985168    1.512985205
   16.553278557    1.510763547    1.510763475    1.510763512
   16.593356713    1.517722273    1.517722200    1.517722237
   16.633434870    1.524352434    1.524352361    1.524352398
   16.673513026    1.526800929    1.526800856    1.526800892
   16.713591182    1.546354613    1.546354540    1.546354575
   16.753669339    1.608310998    1.608310924    1.608310959
   16.793747495    1.700755989    1.700755915    1.700755950
   16.833825651    1.801758186    1.801758111    1.801758147
   16.873903808    1.891214969    1.891214894    1.891214930
   16.913981964    1.922264048    1.922263973    1.922264010
   16.954060120    1.892974199    1.892974123    1.892974161
   16.994138277    1.859527039    1.859526963    1.859527001
   17.034216433    1.811811256    1.811811180    1.811811218
   17.074294589    1.780702686    1.780702609    1.780702646
   17.114372745    1.798316689    1.798316612    1.798316649
   17.154450902    1.811918834    1.811918756    1.811918794
   17.194529058    1.798867672    1.798867593    1.798867631
   17.234607214    1.754161935    1.754161856    1.754161895
   17.274685371    1.649092735    1.649092656    1.649092697
   17.314763527    1.507837274    1.507837195    1.507837236
   17.354841683    1.397648111    1.397648031    1.397648072
   17.394919840    1.346444603    1.346444523    1.346444565
   17.434997996    1.351146366    1.351146286    1.351146327
   17.475076152    1.372817615    1.372817534    1.372817575
   17.515154309    1.371785611    1.371785530    1.371785570
   17.555232465    1.354050279    1.354050198    1.354050238
   17.595310621    1.345681204    1.345681121    1.345681162
   17.635388778    1.357024498    1.357024415    1.357024456
   17.675466934    1.403738833    1.403738750    1.403738791
   17.715545090    1.483335916    1.483335832    1.483335872
   17.755623246    1.553707899    1.553707815    1.553707857
   17.795701403    1.574513129    1.574513045    1.574513087
   17.835779559    1.569031877    1.569031792    1.569031835
   17.875857715    1.551862892    1.551862807    1.551862849
   17.915935872    1.528905338    1.528905252    1.528905293
   17.956014028    1.520056566    1.520056480    1.520056521
   17.996092184    1.505365609    1.505365522    1.505365564
   18.036170341    1.450909150    1.450909062    1.450909105
   18.076248497    1.396811638    1.396811551    1.396811594
   18.116326653    1.385211266    1.385211178    1.385211222
   18.156404810    1.415445482    1.415445393    1.415445437
   18.196482966    1.476814042    1.476813954    1.476813997
   18.236561122    1.531940036    1.531939946    1.531939990
   18.276639279    1.543442041    1.543441951    1.543441995
   18.316717435    1.521846312    1.521846221    1.521846265
   18.356795591    1.486913378    1.486913287    1.486913332
   18.396873747    1.448640265    1.448640174    1.448640221
   18.436951904    1.416215506    1.416215414    1.416215462
   18.477030060    1.383845629    1.383845537    1.383845585
   18.517108216    1.329460728    1.329460636    1.329460683
   18.557186373    1.282886880    1.282886787    1.282886834
   18.597264529    1.278186666    1.278186573    1.278186620
   18.637342685    1.304235511    1.304235418    1.304235465
   18.677420842    1.340394877    1.340394783    1.340394830
   18.717498998    1.358399739    1.358399644    1.358399690
   18.757577154    1.351038056    1.351037961    1.351038006
   18.797655311    1.338380820    1.338380724    1.338380770
   18.837733467    1.326065483    1.326065386    1.326065434
   18.877811623    1.300407667    1.300407570    1.300407618
   18.917889780    1.276505850    1.276505753    1.276505801
   18.957967936    1.291042764    1.291042666    1.291042713
   18.998046092    1.340910502    1.340910403    1.340910451
   19.038124248    1.366557162    1.366557063    1.366557111
   19.078202405    1.358537637    1.358537537    1.358537586
   19.118280561    1.372842057    1.372841957    1.372842005
   19.158358717    1.410782051    1.410781950    1.410781999
   19.198436874    1.427432822    1.427432721    1.427432771
   19.238515030    1.411825241    1.411825140    1.411825191
   19.278593186    1.380400195    1.380400093    1.380400144
   19.318671343    1.365195384    1.365195281    1.365195333
   19.358749499    1.376868358    1.376868255    1.376868306
   19.398827655    1.370343936    1.370343832    1.370343884
   19.438905812    1.322198136    1.322198032    1.322198084
   19.478983968    1.272249518    1.272249413    1.272249465
   19.519062124    1.252134252    1.252134147    1.252134198
   19.559140281    1.253255693    1.253255587    1.253255638
   19.599218437    1.261005177    1.261005071    1.261005123
   19.639296593    1.296553360    1.296553253    1.296553306
   19.679374749    1.365160474    1.365160366    1.365160419
   19.719452906    1.418950542    1.418950434    1.418950487
   19.759531062    1.437604819    1.437604710    1.437604763
   19.799609218    1.445880594    1.445880484    1.445880537
   19.839687375    1.470497258    1.470497147    1.470497200
   19.879765531    1.533668551    1.533668440    1.533668492
   19.919843687    1.600151906    1.600151794    1.600151847
   19.959921844    1.628513197    1.628513084    1.628513138
   20.000000000    1.614707254    1.614707142    1.614707197
