6.749918e+002,8.799908e+001
6.788489e+002,8.843020e+001
6.827060e+002,8.868094e+001
6.865631e+002,8.894781e+001
6.904202e+002,8.914883e+001
6.942773e+002,8.937212e+001
6.981344e+002,8.953544e+001
7.019915e+002,8.969131e+001
7.058486e+002,8.980337e+001
7.097057e+002,8.994216e+001
7.135628e+002,9.003278e+001
7.174199e+002,9.012859e+001
7.212770e+002,9.017354e+001
7.251341e+002,9.019700e+001
7.289911e+002,9.017353e+001
7.328483e+002,9.012970e+001
7.367054e+002,9.000905e+001
7.405624e+002,8.988567e+001
7.444196e+002,8.967425e+001
7.482767e+002,8.940247e+001
7.521337e+002,8.901942e+001
7.559908e+002,8.859674e+001
7.598480e+002,8.807987e+001
7.637050e+002,8.755164e+001
7.675621e+002,8.698269e+001
7.714193e+002,8.648024e+001
7.752763e+002,8.601452e+001
7.791334e+002,8.566413e+001
7.829905e+002,8.540057e+001
7.868476e+002,8.529662e+001
7.907047e+002,8.529465e+001
7.945618e+002,8.547087e+001
7.984189e+002,8.575290e+001
8.022760e+002,8.619205e+001
8.061331e+002,8.675362e+001
8.099902e+002,8.746817e+001
8.138473e+002,8.826102e+001
8.177043e+002,8.918383e+001
8.215615e+002,9.016505e+001
8.254186e+002,9.127525e+001
8.292756e+002,9.240399e+001
8.331328e+002,9.352167e+001
8.369899e+002,9.455675e+001
8.408469e+002,9.552401e+001
8.447040e+002,9.635366e+001
8.485612e+002,9.708132e+001
8.524182e+002,9.764139e+001
8.562753e+002,9.812346e+001
8.601324e+002,9.848997e+001
8.639895e+002,9.885348e+001
8.678466e+002,9.915026e+001
8.717037e+002,9.944798e+001
8.755608e+002,9.964434e+001
8.794179e+002,9.984003e+001
8.832750e+002,9.994107e+001
8.871321e+002,1.000000e+002
8.909892e+002,9.987720e+001
8.948463e+002,9.966838e+001
8.987034e+002,9.920639e+001
9.025605e+002,9.859798e+001
9.064176e+002,9.773108e+001
9.102747e+002,9.671165e+001
9.141318e+002,9.538971e+001
9.179889e+002,9.396407e+001
9.218459e+002,9.227943e+001
9.257031e+002,9.051907e+001
9.295602e+002,8.854940e+001
9.334172e+002,8.657410e+001
9.372744e+002,8.442922e+001
9.411315e+002,8.231060e+001
9.449885e+002,8.003793e+001
9.488456e+002,7.781878e+001
9.527028e+002,7.549001e+001
9.565598e+002,7.323763e+001
9.604169e+002,7.085082e+001
9.642740e+002,6.850814e+001
9.681311e+002,6.603368e+001
9.719882e+002,6.358736e+001
9.758453e+002,6.097507e+001
9.797024e+002,5.840855e+001
9.835595e+002,5.569640e+001
9.874166e+002,5.304133e+001
9.912737e+002,5.026684e+001
9.951308e+002,4.757069e+001
9.989879e+002,4.479835e+001
1.002845e+003,4.213264e+001
1.006702e+003,3.940946e+001
1.010559e+003,3.679085e+001
1.014416e+003,3.412914e+001
1.018273e+003,3.158137e+001
1.022130e+003,2.902807e+001
1.025988e+003,2.661409e+001
1.029845e+003,2.424417e+001
1.033702e+003,2.205319e+001
1.037559e+003,1.997152e+001
1.041416e+003,1.809284e+001
1.045273e+003,1.635785e+001
1.049130e+003,1.485301e+001
1.052987e+003,1.353493e+001
1.056844e+003,1.245357e+001
1.060701e+003,1.156930e+001
